T10YIE,inf
2015-02-26,1.79
2015-02-27,1.83
2015-02-28,1.83
2015-03-01,1.83
2015-03-02,1.83
2015-03-03,1.86
2015-03-04,1.87
2015-03-05,1.84
2015-03-06,1.83
2015-03-07,1.8066666666666666
2015-03-08,1.7833333333333334
2015-03-09,1.76
2015-03-10,1.73
2015-03-11,1.72
2015-03-12,1.71
2015-03-13,1.69
2015-03-14,1.6766666666666665
2015-03-15,1.6633333333333333
2015-03-16,1.65
2015-03-17,1.64
2015-03-18,1.7
2015-03-19,1.79
2015-03-20,1.76
2015-03-21,1.7566666666666666
2015-03-22,1.7533333333333334
2015-03-23,1.75
2015-03-24,1.77
2015-03-25,1.81
2015-03-26,1.8
2015-03-27,1.76
2015-03-28,1.75
2015-03-29,1.74
2015-03-30,1.73
2015-03-31,1.76
2015-04-01,1.8
2015-04-02,1.81
2015-04-03,1.83
2015-04-04,1.8366666666666667
2015-04-05,1.8433333333333335
2015-04-06,1.85
2015-04-07,1.85
2015-04-08,1.84
2015-04-09,1.84
2015-04-10,1.82
2015-04-11,1.8133333333333335
2015-04-12,1.8066666666666666
2015-04-13,1.8
2015-04-14,1.8
2015-04-15,1.84
2015-04-16,1.85
2015-04-17,1.89
2015-04-18,1.89
2015-04-19,1.89
2015-04-20,1.89
2015-04-21,1.86
2015-04-22,1.87
2015-04-23,1.89
2015-04-24,1.89
2015-04-25,1.8966666666666665
2015-04-26,1.9033333333333333
2015-04-27,1.91
2015-04-28,1.89
2015-04-29,1.92
2015-04-30,1.94
2015-05-01,1.94
2015-05-02,1.9333333333333333
2015-05-03,1.9266666666666665
2015-05-04,1.92
2015-05-05,1.94
2015-05-06,1.91
2015-05-07,1.88
2015-05-08,1.88
2015-05-09,1.88
2015-05-10,1.88
2015-05-11,1.88
2015-05-12,1.88
2015-05-13,1.86
2015-05-14,1.87
2015-05-15,1.83
2015-05-16,1.84
2015-05-17,1.85
2015-05-18,1.86
2015-05-19,1.85
2015-05-20,1.88
2015-05-21,1.84
2015-05-22,1.87
2015-05-23,1.8575000000000002
2015-05-24,1.8450000000000002
2015-05-25,1.8325
