DATE,5YR BREAK,5YR FORWARD,10 YR BREAK,GLD ETF,BTC CLOSE,CRYPT INDEX,BTC Daily Return,,GLD Daily Return,Correlation,,,,,,,
3/6/2020,0.88,1.54,1.21,159.600006,9652.629014,704.36,0.015680836,0.710985991,,,,,,,,,
4/6/2020,0.88,1.56,1.22,161.279999,9803.990306,718.59,-0.016531343,0.712192824,,,,,,,,,
5/6/2020,0.95,1.59,1.27,158.009995,9641.917175,714.23,0.002116377,0.71225968,,,,,,,,,
6/6/2020,0.96,1.586666667,1.273333333,158.579997,9662.323105,713.6133333,0.00830553,0.712637535,,,,,,,,,
7/6/2020,0.97,1.583333333,1.276666667,159.149999,9742.573822,712.9966667,0.003153967,0.713544174,,,,,,,,,
8/6/2020,0.98,1.58,1.28,159.720001,9773.301577,712.38,-0.000351211,0.716214762,,,,,,,,,
9/6/2020,0.98,1.54,1.26,161.259995,9769.869088,715.28,0.009692282,0.717442551,,,,,,,,,
10/6/2020,1,1.54,1.27,163.570007,9864.561413,725.76,-0.055773717,0.717429953,,,,,,,,,
11/6/2020,0.95,1.47,1.21,162.389999,9314.37816,678.07,0.015674404,0.718010452,,,,,,,,,
12/6/2020,0.95,1.47,1.21,162.619995,9460.375485,692.15,0.000364155,0.717983911,,,,,,,,,
13/6/2020,0.96,1.473333333,1.216666667,162.5233307,9463.820529,691.0133333,-0.011726229,0.727089083,,,,,,,,,
14/6/2020,0.97,1.476666667,1.223333333,162.4266663,9352.845602,689.8766667,0.007356753,0.72711196,,,,,,,,,
15/6/2020,0.98,1.48,1.23,162.330002,9421.65218,688.74,0.010489933,0.727119935,,,,,,,,,
16/6/2020,1.02,1.52,1.27,162.25,9520.484681,693.66,-0.005995408,0.728753639,,,,,,,,,
17/6/2020,1.01,1.51,1.26,162.559998,9463.405493,682.75,-0.006535977,0.734537549,,,,,,,,,
18/6/2020,1.12,1.44,1.28,162.240005,9401.552893,686.13,-0.010173967,0.735237317,,,,,,,,,
19/6/2020,1.06,1.54,1.3,164.029999,9305.901805,679.71,0.004628819,0.73518432,,,,,,,,,
20/6/2020,1.076666667,1.55,1.313333333,164.3833313,9348.977142,687.4333333,-0.006319765,0.73704584,,,,,,,,,
21/6/2020,1.093333333,1.56,1.326666667,164.7366637,9289.8938,695.1566667,0.042621745,0.737033137,,,,,,,,,
22/6/2020,1.11,1.57,1.34,165.089996,9685.845287,702.88,-0.007320134,0.739395007,,,,,,,,,
23/6/2020,1.14,1.62,1.38,166.479996,9614.943606,708.11,-0.033868113,0.739307617,,,,,,,,,
24/6/2020,1.1,1.56,1.33,165.899994,9289.303605,682.05,-0.003719903,0.738325937,,,,,,,,,
25/6/2020,1.11,1.55,1.33,165.800003,9254.748296,681.35,-0.009643128,0.747608199,,,,,,,,,
26/6/2020,1.11,1.53,1.32,166.539993,9165.503578,673.23,-0.016505291,0.747742799,,,,,,,,,
27/6/2020,1.12,1.533333333,1.326666667,166.569997,9014.224272,671.8633333,0.01152548,0.748278996,,,,,,,,,
28/6/2020,1.13,1.536666667,1.333333333,166.600001,9118.117533,670.4966667,0.0068042,0.748608729,,,,,,,,,
29/6/2020,1.14,1.54,1.34,166.630005,9180.159026,669.13,-0.003768826,0.753688925,,,,,,,,,
30/6/2020,1.16,1.52,1.34,167.369995,9145.560607,666.66,0.008759174,0.753646594,,,,,,,,,
1/7/2020,1.17,1.57,1.37,166.619995,9225.668161,677.08,-0.015349965,0.757978282,,,,,,,,,
2/7/2020,1.21,1.61,1.41,166.979996,9084.054479,662.38,-0.002033948,0.757766898,,,,,,,,,
3/7/2020,1.2275,1.6125,1.42,167.229996,9065.577985,667.36,0.006832491,0.758599609,,,,,,,,,
4/7/2020,1.245,1.615,1.43,167.479996,9127.518467,674.45,-0.005997893,0.759053059,,,,,,,,,
5/7/2020,1.2625,1.6175,1.44,167.729996,9072.772592,681.54,0.029733769,0.760332454,,,,,,,,,
6/7/2020,1.28,1.62,1.45,167.979996,9342.540316,688.63,-0.009653171,0.759913096,,,,,,,,,
7/7/2020,1.26,1.6,1.43,169.039993,9252.35518,688.35,0.018156996,0.760066546,,,,,,,,,
8/7/2020,1.25,1.59,1.42,170.089996,9420.350155,711.62,-0.019105869,0.760058413,,,,,,,,,
9/7/2020,1.22,1.56,1.39,169.630005,9240.366176,692.63,0.004121217,0.761047844,,,,,,,,,
10/7/2020,1.25,1.57,1.41,169.190002,9278.447734,694.49,-0.005079258,0.761052536,,,,,,,,,
11/7/2020,1.256666667,1.57,1.413333333,169.2599993,9231.3201,694.6366667,0.006001957,0.761079165,,,,,,,,,
12/7/2020,1.263333333,1.57,1.416666667,169.3299967,9286.726085,694.7833333,-0.004266117,0.761870449,,,,,,,,,
13/7/2020,1.27,1.57,1.42,169.399994,9247.107825,694.93,0.000767445,0.76229851,,,,,,,,,
14/7/2020,1.27,1.55,1.41,170.190002,9254.204474,701.97,-0.005126279,0.762414102,,,,,,,,,
15/7/2020,1.28,1.54,1.41,170.339996,9206.764838,693.92,-0.007551581,0.762532596,,,,,,,,,
16/7/2020,1.3,1.52,1.41,168.729996,9137.239203,687.7,0.002028419,0.763218908,,,,,,,,,
17/7/2020,1.35,1.57,1.46,170.119995,9155.773355,691.55,0.001641514,0.763591851,,,,,,,,,
18/7/2020,1.356666667,1.563333333,1.46,170.3933307,9170.802681,691.0333333,0.004036104,0.763589924,,,,,,,,,
19/7/2020,1.363333333,1.556666667,1.46,170.6666663,9207.816996,690.5166667,-0.004751094,0.764580308,,,,,,,,,
20/7/2020,1.37,1.55,1.46,170.940002,9164.069789,690,0.024127332,0.76462676,,,,,,,,,
21/7/2020,1.4,1.56,1.48,173,9385.174346,706.96,0.014248715,0.764368819,,,,,,,,,
22/7/2020,1.4,1.56,1.48,175.630005,9518.901022,709.76,0.00778055,0.764310417,,,,,,,,,
23/7/2020,1.37,1.61,1.49,177.179993,9592.963304,732.57,-0.004994982,0.765071268,,,,,,,,,
24/7/2020,1.35,1.67,1.51,178.699997,9545.046629,734.82,0.014779822,0.766032309,,,,,,,,,
25/7/2020,1.36,1.666666667,1.513333333,179.8766633,9686.120716,762.5366667,0.023873206,0.769720427,,,,,,,,,
26/7/2020,1.37,1.663333333,1.516666667,181.0533297,9917.359474,790.2533333,0.108816982,0.769469434,,,,,,,,,
27/7/2020,1.38,1.66,1.52,182.229996,10996.5366,817.97,-0.009166763,0.762972142,,,,,,,,,
28/7/2020,1.36,1.66,1.51,183.75,10895.73396,832.99,0.016296646,0.763051824,,,,,,,,,
29/7/2020,1.38,1.68,1.53,185.130005,11073.29788,846.58,0.00324503,0.76338503,,,,,,,,,
30/7/2020,1.37,1.67,1.52,183.759995,11109.23106,846.63,0.020285329,0.765169484,,,,,,,,,
31/7/2020,1.4,1.7,1.55,185.429993,11334.58547,863.49,0.041095848,0.766556688,,,,,,,,,
1/8/2020,1.42,1.7,1.56,185.499995,11800.38987,873.1133333,-0.061589678,0.765848989,,,,,,,,,
2/8/2020,1.44,1.7,1.57,185.569997,11073.60766,882.7366667,0.015590928,0.76302386,,,,,,,,,
3/8/2020,1.46,1.7,1.58,185.639999,11246.25548,892.36,-0.004597163,0.764458178,,,,,,,,,
4/8/2020,1.45,1.69,1.57,189.589996,11194.55461,879.62,0.048092431,0.764529359,,,,,,,,,
5/8/2020,1.52,1.7,1.61,191.350006,11732.92795,907.64,0.004036283,0.76444368,,,,,,,,,
6/8/2020,1.53,1.73,1.63,193.889999,11780.28537,924.41,-0.016733559,0.76496725,,,,,,,,,
7/8/2020,1.5,1.72,1.61,190.809998,11583.15927,889.32,0.012554948,0.765161493,,,,,,,,,
8/8/2020,1.496666667,1.723333333,1.61,190.5899967,11728.58523,902.2266667,-0.006863749,0.765938846,,,,,,,,,
9/8/2020,1.493333333,1.726666667,1.61,190.3699953,11648.08317,915.1333333,0.018868626,0.766198992,,,,,,,,,
10/8/2020,1.49,1.73,1.61,190.149994,11867.86649,928.04,-0.039810076,0.767279816,,,,,,,,,
11/8/2020,1.5,1.76,1.63,179.940002,11395.40582,889.46,0.015919437,0.767006643,,,,,,,,,
12/8/2020,1.56,1.78,1.67,179.100006,11576.81427,906.94,0.016083429,0.767309789,,,,,,,,,
13/8/2020,1.56,1.78,1.67,183.330002,11763.00914,912.46,-0.001711532,0.768997415,,,,,,,,,
14/8/2020,1.53,1.77,1.65,182.539993,11742.87637,948.72,0.010432425,0.769236623,,,,,,,,,
15/8/2020,1.533333333,1.773333333,1.653333333,183.8599953,11865.38305,962.98,0.002300631,0.769216355,,,,,,,,,
16/8/2020,1.536666667,1.776666667,1.656666667,185.1799977,11892.68092,977.24,0.033067036,0.769860977,,,,,,,,,
17/8/2020,1.54,1.78,1.66,186.5,12285.93663,991.5,-0.026366897,0.772620631,,,,,,,,,
18/8/2020,1.55,1.81,1.68,188.179993,11961.9946,960.17,-0.019193206,0.772264344,,,,,,,,,
19/8/2020,1.55,1.79,1.67,182.240005,11732.40557,921.87,0.01143752,0.771909689,,,,,,,,,
20/8/2020,1.48,1.76,1.62,183.5,11866.59519,944.85,-0.02828747,0.772427266,,,,,,,,,
21/8/2020,1.52,1.76,1.64,182.029999,11530.91923,925.21,0.013029204,0.772463494,,,,,,,,,
22/8/2020,1.536666667,1.763333333,1.65,181.686666,11681.15793,928.74,-0.002375675,0.77241937,,,,,,,,,
23/8/2020,1.553333333,1.766666667,1.66,181.343333,11653.40729,932.27,0.009469713,0.773214831,,,,,,,,,
24/8/2020,1.57,1.77,1.67,181,11763.76171,935.8,-0.03419033,0.774884143,,,,,,,,,
25/8/2020,1.6,1.8,1.7,181.220001,11361.55482,892.54,0.008978802,0.773969301,,,,,,,,,
26/8/2020,1.63,1.81,1.72,183.360001,11463.56797,910.56,-0.013287989,0.773958494,,,,,,,,,
27/8/2020,1.65,1.81,1.73,181.240005,11311.2402,885.48,0.016407575,0.773744966,,,,,,,,,
28/8/2020,1.68,1.86,1.77,184.389999,11496.83022,912.36,-0.001020164,0.774705548,,,,,,,,,
29/8/2020,1.683333333,1.876666667,1.78,184.5366667,11485.10157,924.1766667,0.018519018,0.77495341,,,,,,,,,
30/8/2020,1.686666667,1.893333333,1.79,184.6833343,11697.79437,935.9933333,-0.003572953,0.775955242,,,,,,,,,
31/8/2020,1.69,1.91,1.8,184.830002,11655.9987,947.81,0.022799953,0.776700978,,,,,,,,,
1/9/2020,1.65,1.87,1.76,185.050003,11921.75492,977.79,-0.043836327,0.776529923,,,,,,,,,
2/9/2020,1.61,1.85,1.73,182.619995,11399.14897,918.58,-0.103821699,0.775018169,,,,,,,,,
3/9/2020,1.53,1.77,1.65,181.139999,10215.66996,860.28,0.025240585,0.768546107,,,,,,,,,
4/9/2020,1.57,1.83,1.7,181.639999,10473.51945,845.72,-0.032819226,0.768280408,,,,,,,,,
5/9/2020,1.565,1.825,1.695,181.5524975,10129.78665,829.01,0.012581024,0.767822911,,,,,,,,,
6/9/2020,1.56,1.82,1.69,181.464996,10257.22974,812.3,0.009672655,0.767815549,,,,,,,,,
7/9/2020,1.555,1.815,1.685,181.3774945,10356.44438,795.59,-0.023583191,0.767848224,,,,,,,,,
8/9/2020,1.55,1.81,1.68,181.289993,10112.20637,784.06,0.010081677,0.767327632,,,,,,,,,
9/9/2020,1.57,1.85,1.71,183.050003,10214.15437,812.61,0.011795815,0.767869161,,,,,,,,,
10/9/2020,1.54,1.84,1.69,182.460007,10334.63865,815.91,0.003883977,0.767949718,,,,,,,,,
11/9/2020,1.53,1.77,1.65,182.449997,10374.77815,822.7,0.006130178,0.776444491,,,,,,,,,
12/9/2020,1.533333333,1.766666667,1.65,182.9299977,10438.37739,829.6766667,-0.011755752,0.776826086,,,,,,,,,
13/9/2020,1.536666667,1.763333333,1.65,183.4099983,10315.66641,836.6533333,0.033875398,0.776650182,,,,,,,,,
14/9/2020,1.54,1.76,1.65,183.889999,10665.11372,843.63,0.011053429,0.776991749,,,,,,,,,
15/9/2020,1.54,1.8,1.67,183.449997,10782.9998,841.31,0.015201839,0.776967388,,,,,,,,,
16/9/2020,1.57,1.79,1.68,183.970001,10946.92123,851.08,-0.001142016,0.777073518,,,,,,,,,
17/9/2020,1.57,1.75,1.66,182.960007,10934.41967,858.21,-0.001595764,0.777554386,,,,,,,,,
18/9/2020,1.58,1.76,1.67,183.199997,10916.97092,849.65,0.014645085,0.778563257,,,,,,,,,
19/9/2020,1.553333333,1.753333333,1.653333333,181.9733327,11076.85089,834.2,-0.014639854,0.778712035,,,,,,,,,
20/9/2020,1.526666667,1.746666667,1.636666667,180.7466683,10914.68741,818.75,-0.04460134,0.77853947,,,,,,,,,
21/9/2020,1.5,1.74,1.62,179.520004,10427.87773,803.3,0.009922806,0.777165673,,,,,,,,,
22/9/2020,1.5,1.74,1.62,178.649994,10531.35154,803.56,-0.02851488,0.777323943,,,,,,,,,
23/9/2020,1.48,1.72,1.6,174.789993,10231.05131,783.64,0.048917856,0.777033374,,,,,,,,,
24/9/2020,1.45,1.71,1.58,175.440002,10731.5324,815.48,-0.004485582,0.781533335,,,,,,,,,
25/9/2020,1.43,1.73,1.58,174.940002,10683.39523,828.91,0.005274292,0.783866809,,,,,,,,,
26/9/2020,1.446666667,1.733333333,1.59,175.526667,10739.74258,833.42,0.00249353,0.78702005,,,,,,,,,
27/9/2020,1.463333333,1.736666667,1.6,176.113332,10766.52245,837.93,-0.005948961,0.787389668,,,,,,,,,
28/9/2020,1.48,1.74,1.61,176.699997,10702.47283,842.44,0.01284655,0.788999603,,,,,,,,,
29/9/2020,1.49,1.79,1.64,178.190002,10839.96268,831.17,-0.006748048,0.788975613,,,,,,,,,
30/9/2020,1.5,1.76,1.63,177.119995,10766.81409,828,-0.014164892,0.788922016,,,,,,,,,
1/10/2020,1.48,1.78,1.63,178.699997,10614.30333,820.38,-0.0045042,0.789133493,,,,,,,,,
2/10/2020,1.48,1.8,1.64,178.539993,10566.49438,808.04,-0.002382293,0.789949048,,,,,,,,,
3/10/2020,1.493333333,1.813333333,1.653333333,178.8299967,10541.32189,814.4666667,0.011798962,0.789992505,,,,,,,,,
4/10/2020,1.506666667,1.826666667,1.666666667,179.1200003,10665.69855,820.8933333,0.011154663,0.791511997,,,,,,,,,
5/10/2020,1.52,1.84,1.68,179.410004,10784.67082,827.32,-0.016711124,0.796918454,,,,,,,,,
6/10/2020,1.51,1.81,1.66,177.300003,10604.44685,809.64,0.005733954,0.796723335,,,,,,,,,
7/10/2020,1.54,1.88,1.71,177.220001,10665.25226,815.09,0.021874736,0.796733259,,,,,,,,,
8/10/2020,1.56,1.88,1.72,177.850006,10898.55184,834.46,0.015381771,0.796724375,,,,,,,,,
9/10/2020,1.56,1.9,1.73,181.080002,11066.19087,850.28,0.020675888,0.797820681,,,,,,,,,
10/10/2020,1.55,1.895,1.7225,180.9066673,11294.99419,864.24,0.007210355,0.800674143,,,,,,,,,
11/10/2020,1.54,1.89,1.715,180.7333327,11376.43511,878.2,0.01474122,0.801381025,,,,,,,,,
12/10/2020,1.53,1.885,1.7075,180.559998,11544.13764,892.16,-0.010451852,0.80133219,,,,,,,,,
13/10/2020,1.52,1.88,1.7,177.720001,11423.48002,878.31,0.000252765,0.8013644,,,,,,,,,
14/10/2020,1.52,1.86,1.69,178.270004,11426.36748,871.56,0.005797855,0.801449984,,,,,,,,,
15/10/2020,1.52,1.86,1.69,178.919998,11492.6159,884.03,-0.015658151,0.802670647,,,,,,,,,
16/10/2020,1.53,1.89,1.71,178.300003,11312.66278,862.97,0.004934467,0.80292319,,,,,,,,,
17/10/2020,1.53,1.89,1.71,178.3300017,11368.48474,872.0133333,0.010690173,0.803130019,,,,,,,,,
18/10/2020,1.53,1.89,1.71,178.3600003,11490.01581,881.0566667,0.022485693,0.803131011,,,,,,,,,
19/10/2020,1.53,1.89,1.71,178.389999,11748.37678,890.1,0.013777676,0.805770786,,,,,,,,,
20/10/2020,1.53,1.91,1.72,179.25,11910.24211,890.57,0.075443793,0.805892163,,,,,,,,,
21/10/2020,1.56,1.92,1.74,180.600006,12808.79595,947.89,0.011690501,0.802863338,,,,,,,,,
22/10/2020,1.68,1.84,1.76,178.830002,12958.53719,982.14,-0.00227765,0.802837808,,,,,,,,,
23/10/2020,1.66,1.84,1.75,178.639999,12929.02218,967.11,0.014552729,0.803410376,,,,,,,,,
24/10/2020,1.65,1.83,1.74,178.6100003,13117.17473,965.74,-0.007346324,0.803664237,,,,,,,,,
25/10/2020,1.64,1.82,1.73,178.5800017,13020.81172,964.37,0.003434833,0.805891901,,,,,,,,,
26/10/2020,1.63,1.81,1.72,178.550003,13065.53603,963,0.044851163,0.806484042,,,,,,,,,
27/10/2020,1.64,1.78,1.71,179.020004,13651.54051,1004.74,-0.027547019,0.80551358,,,,,,,,,
28/10/2020,1.61,1.79,1.7,176.130005,13275.48126,965.33,0.012658694,0.804933451,,,,,,,,,
29/10/2020,1.61,1.81,1.71,175.399994,13443.53152,982.85,0.009320894,0.805457937,,,,,,,,,
30/10/2020,1.59,1.81,1.7,176.199997,13568.83725,979.86,0.016706612,0.806775357,,,,,,,,,
31/10/2020,1.593333333,1.813333333,1.703333333,176.7699993,13795.52655,981.6333333,-0.004386907,0.807380585,,,,,,,,,
1/11/2020,1.596666667,1.816666667,1.706666667,177.3400017,13735.00686,983.4066667,-0.011506247,0.807713075,,,,,,,,,
2/11/2020,1.6,1.82,1.71,177.910004,13576.96848,985.18,0.029187694,0.807911755,,,,,,,,,
3/11/2020,1.62,1.82,1.72,178.919998,13973.24888,984.36,0.011429844,0.807674129,,,,,,,,,
4/11/2020,1.56,1.72,1.64,178.820007,14132.96094,1006.71,0.100868068,0.807713021,,,,,,,,,
5/11/2020,1.55,1.77,1.66,182.929993,15558.52541,1071.1,-0.0007374,0.802037002,,,,,,,,,
6/11/2020,1.54,1.76,1.65,183.190002,15547.05255,1109.17,-0.046637091,0.802572911,,,,,,,,,
7/11/2020,1.57,1.783333333,1.676666667,180.4866687,14821.98325,1107.563333,0.045682014,0.800965939,,,,,,,,,
8/11/2020,1.6,1.806666667,1.703333333,177.7833353,15499.08129,1105.956667,-0.011157077,0.800476921,,,,,,,,,
9/11/2020,1.63,1.83,1.73,175.080002,15326.15685,1104.35,-0.003000972,0.80038568,,,,,,,,,
10/11/2020,1.69,1.83,1.76,175.660004,15280.16349,1104.1,0.026656571,0.800350056,,,,,,,,,
11/11/2020,1.66,1.81,1.735,174.899994,15687.48025,1131.88,0.037723731,0.800409173,,,,,,,,,
12/11/2020,1.63,1.79,1.71,175.960007,16279.27054,1149.49,0.002264642,0.802254941,,,,,,,,,
13/11/2020,1.64,1.8,1.72,177.160004,16316.13726,1162.31,-0.014252712,0.802364648,,,,,,,,,
14/11/2020,1.64,1.8,1.72,177.1566673,16083.58805,1172.426667,-0.007600435,0.802915212,,,,,,,,,
15/11/2020,1.64,1.8,1.72,177.1533307,15961.34579,1182.543333,0.047850911,0.802841327,,,,,,,,,
16/11/2020,1.64,1.8,1.72,177.149994,16725.11073,1192.66,0.057317919,0.801773533,,,,,,,,,
17/11/2020,1.63,1.77,1.7,176.5,17683.75928,1252.02,0.008147582,0.800037954,,,,,,,,,
18/11/2020,1.63,1.77,1.7,175.490005,17827.83915,1239.77,-0.00120947,0.800066424,,,,,,,,,
19/11/2020,1.62,1.78,1.7,175.160004,17806.27692,1266.51,0.046894031,0.800537656,,,,,,,,,
20/11/2020,1.61,1.77,1.69,175.690002,18641.28503,1315.16,0.003635605,0.801622519,,,,,,,,,
21/11/2020,1.613333333,1.78,1.696666667,174.5366667,18709.05738,1333.49,-0.015796114,0.801624086,,,,,,,,,
22/11/2020,1.616666667,1.79,1.703333333,173.3833313,18413.52697,1351.82,-0.002122048,0.803894891,,,,,,,,,
23/11/2020,1.62,1.8,1.71,172.229996,18374.45258,1370.15,0.040657474,0.804091408,,,,,,,,,
24/11/2020,1.65,1.83,1.74,169.589996,19121.51141,1440.46,-0.018372466,0.803692174,,,,,,,,,
25/11/2020,1.67,1.83,1.75,169.509995,18770.2021,1409.41,-0.090430127,0.803708871,,,,,,,,,
26/11/2020,1.67,1.83,1.75,168.649994,17072.81034,1271.74,0.000236146,0.79931288,,,,,,,,,
27/11/2020,1.67,1.83,1.75,167.789993,17076.84202,1260.68,0.036943234,0.799526072,,,,,,,,,
28/11/2020,1.673333333,1.84,1.756666667,167.4166613,17707.71579,1321.153333,0.025661564,0.798978787,,,,,,,,,
29/11/2020,1.676666667,1.85,1.763333333,167.0433297,18162.12347,1381.626667,0.085879345,0.799160289,,,,,,,,,
30/11/2020,1.68,1.86,1.77,166.669998,19721.87473,1442.1,-0.043952768,0.800356324,,,,,,,,,
1/12/2020,1.72,1.9,1.81,170.179993,18855.04374,1411.34,0.018362853,0.799018246,,,,,,,,,
2/12/2020,1.76,1.94,1.85,171.460007,19201.27613,1418.08,0.011805404,0.800161984,,,,,,,,,
3/12/2020,1.78,1.94,1.86,172.809998,19427.95496,1439.92,-0.03555507,0.800169768,,,,,,,,,
4/12/2020,1.83,1.95,1.89,172.320007,18737.19266,1400.08,0.020838989,0.799410013,,,,,,,,,
5/12/2020,1.833333333,1.94,1.886666667,173.176671,19127.65682,1401.37,0.010928455,0.799232766,,,,,,,,,
6/12/2020,1.836666667,1.93,1.883333333,174.033335,19336.69255,1402.66,-0.007584274,0.799389127,,,,,,,,,
7/12/2020,1.84,1.92,1.88,174.889999,19190.03778,1403.95,-0.045074616,0.800972581,,,,,,,,,
8/12/2020,1.84,1.94,1.89,175.5,18325.0542,1365.47,0.013366045,0.804659686,,,,,,,,,
9/12/2020,1.84,1.98,1.91,172.5,18569.9877,1351.9,-0.016591785,0.80460073,,,,,,,,,
10/12/2020,1.83,1.93,1.88,172.169998,18261.87845,1350.79,-0.010938604,0.804631635,,,,,,,,,
11/12/2020,1.82,1.92,1.87,172.490005,18062.11899,1318.86,0.041117862,0.804499514,,,,,,,,,
12/12/2020,1.826666667,1.92,1.873333333,172.1733343,18804.79471,1346.056667,0.01938568,0.803646843,,,,,,,,,
13/12/2020,1.833333333,1.92,1.876666667,171.8566637,19169.33845,1373.253333,0.005290134,0.805423141,,,,,,,,,
14/12/2020,1.84,1.92,1.88,171.539993,19270.74681,1400.45,0.008475203,0.805643327,,,,,,,,,
15/12/2020,1.86,1.96,1.91,173.940002,19434.07031,1419.66,0.099465833,0.806782951,,,,,,,,,
16/12/2020,1.9,1.94,1.92,174.899994,21367.09631,1510.07,0.068159134,0.801152523,,,,,,,,,
17/12/2020,1.9,1.98,1.94,176.740005,22823.45909,1631.36,0.0127296,0.801595101,,,,,,,,,
18/12/2020,1.92,1.98,1.95,176.440002,23113.99259,1632.97,0.031607498,0.802188817,,,,,,,,,
19/12/2020,1.913333333,1.986666667,1.95,176.2533363,23844.56807,1624.45,-0.013762683,0.801692011,,,,,,,,,
20/12/2020,1.906666667,1.993333333,1.95,176.0666707,23516.40283,1615.93,-0.02697032,0.801908145,,,,,,,,,
21/12/2020,1.9,2,1.95,175.880005,22882.15792,1607.41,0.040183371,0.802003164,,,,,,,,,
22/12/2020,1.92,1.96,1.94,174.490005,23801.64017,1638.86,-0.022681419,0.801186926,,,,,,,,,
23/12/2020,1.93,2.01,1.97,175.649994,23261.7852,1596.53,0.020258346,0.800810138,,,,,,,,,
24/12/2020,1.92,2.02,1.97,176.350006,23733.03049,1597.92,0.038722658,0.800620794,,,,,,,,,
25/12/2020,1.92,2.02,1.97,176.1900063,24652.03652,1666.36,0.072810903,0.800872682,,,,,,,,,
26/12/2020,1.92,2.02,1.97,176.0300065,26446.97357,1722.7,-0.004555974,0.797842515,,,,,,,,,
27/12/2020,1.92,2.02,1.97,175.8700068,26326.48184,1779.04,0.031180957,0.798888726,,,,,,,,,
28/12/2020,1.92,2.02,1.97,175.710007,27147.36675,1835.38,0.009031218,0.798385602,,,,,,,,,
29/12/2020,1.9,2.02,1.96,176.350006,27392.54055,1830.36,0.051746932,0.798377937,,,,,,,,,
30/12/2020,1.92,2,1.96,177.699997,28810.02049,1929.21,0.005829268,0.79685911,,,,,,,,,
31/12/2020,1.95,2.03,1.99,178.360001,28977.96182,1950.81,0.011119799,0.796870099,,,,,,,,,
1/1/2021,1.9575,2.0325,1.995,179.3525013,29300.19094,1956.72,0.095326137,0.799214557,,,,,,,,,
2/1/2021,1.965,2.035,2,180.3450015,32093.26496,2029.113333,0.024439468,0.79424346,,,,,,,,,
3/1/2021,1.9725,2.0375,2.005,181.3375018,32877.60728,2101.506667,-0.027489079,0.794052523,,,,,,,,,
4/1/2021,1.98,2.04,2.01,182.330002,31973.83215,2173.9,0.062279938,0.793761963,,,,,,,,,
5/1/2021,2.01,2.05,2.03,182.869995,33965.16042,2351.77,0.086531546,0.791850448,,,,,,,,,
6/1/2021,2.04,2.08,2.06,179.899994,36904.21825,2523.97,0.07015215,0.787317415,,,,,,,,,
7/1/2021,2.09,2.09,2.09,179.479996,39493.12851,2709.8,0.030642344,0.784572353,,,,,,,,,
8/1/2021,2.07,2.05,2.06,173.339996,40703.29054,2636.86,-0.01410918,0.784126898,,,,,,,,,
9/1/2021,2.06,2.06,2.06,173.226664,40129.0005,2524.123333,-0.045602454,0.785731317,,,,,,,,,
10/1/2021,2.05,2.07,2.06,173.113332,38299.0196,2411.386667,-0.07126284,0.784411507,,,,,,,,,
11/1/2021,2.04,2.08,2.06,173,35569.7227,2298.65,-0.045553514,0.782001949,,,,,,,,,
12/1/2021,2.06,2.1,2.08,174.119995,33949.39683,2372.37,0.100441706,0.780606983,,,,,,,,,
13/1/2021,2.04,2.08,2.06,173.369995,37359.33216,2506.64,0.052071435,0.774285245,,,,,,,,,
14/1/2021,2.09,2.09,2.09,173.279999,39304.68621,2707.13,-0.06680465,0.772610967,,,,,,,,,
15/1/2021,2.09,2.11,2.1,171.130005,36678.9504,2484.05,-0.013652795,0.769882894,,,,,,,,,
16/1/2021,2.0975,2.1025,2.1,171.4925043,36178.18021,2515.116667,-0.010828714,0.770226091,,,,,,,,,
17/1/2021,2.105,2.095,2.1,171.8550035,35786.41703,2546.183333,0.025943535,0.770769639,,,,,,,,,
18/1/2021,2.1125,2.0875,2.1,172.2175028,36714.8432,2577.25,-0.014635926,0.770442401,,,,,,,,,
19/1/2021,2.12,2.08,2.1,172.580002,36177.48749,2645.62,-0.014964458,0.770278009,,,,,,,,,
20/1/2021,2.15,2.09,2.12,175.389999,35636.11099,2555.63,-0.133103992,0.770109018,,,,,,,,,
21/1/2021,2.18,2.02,2.1,175.279999,30892.80236,2321.85,0.062905696,0.758587936,,,,,,,,,
22/1/2021,2.16,2.02,2.09,173.899994,32836.13558,2442.03,-0.024067874,0.75610753,,,,,,,,,
23/1/2021,2.156666667,2.016666667,2.086666667,173.949997,32045.83959,2450.873333,0.006737373,0.755876571,,,,,,,,,
24/1/2021,2.153333333,2.013333333,2.083333333,174,32261.74435,2459.716667,0.000342185,0.756289273,,,,,,,,,
25/1/2021,2.15,2.01,2.08,174.050003,32272.78384,2468.56,0.009450219,0.763729227,,,,,,,,,
26/1/2021,2.15,2.01,2.08,173.619995,32577.7687,2384.72,-0.069753854,0.76468436,,,,,,,,,
27/1/2021,2.15,2.01,2.08,172.520004,30305.34378,2336.86,0.092796474,0.762128693,,,,,,,,,
28/1/2021,2.18,2.08,2.13,172.679993,33117.57284,2417.15,0.03392803,0.756696682,,,,,,,,,
29/1/2021,2.21,2.05,2.13,172.610001,34241.18685,2523.01,0.002684518,0.756002138,,,,,,,,,
30/1/2021,2.2,2.046666667,2.123333333,173.1499993,34333.10794,2518.183333,-0.034863388,0.756021546,,,,,,,,,
31/1/2021,2.19,2.043333333,2.116666667,173.6899977,33136.13947,2513.356667,0.011386412,0.755241961,,,,,,,,,
